
plate-860, 2024-09-09T18:10:58.466667861Z, 2024-09-09T18:11:03.14233954Z, 4.675671679s
plate-631, 2024-09-09T18:11:01.512808124Z, 2024-09-09T18:11:14.161396124Z, 12.648588s
plate-363, 2024-09-09T18:11:04.529090152Z, 2024-09-09T18:11:18.167875235Z, 13.638785083s
plate-750, 2024-09-09T18:11:20.582153296Z, 2024-09-09T18:11:25.178724942Z, 4.596571646s
plate-921, 2024-09-09T18:11:17.572270739Z, 2024-09-09T18:11:27.185049877Z, 9.612779138s
plate-268, 2024-09-09T18:11:15.560879255Z, 2024-09-09T18:11:27.192698956Z, 11.631819701s
plate-418, 2024-09-09T18:11:26.595932488Z, 2024-09-09T18:11:27.206510209Z, 610.577721ms
plate-980, 2024-09-09T18:11:19.578022281Z, 2024-09-09T18:11:28.218264101Z, 8.64024182s
plate-40, 2024-09-09T18:11:11.552191759Z, 2024-09-09T18:11:29.226581876Z, 17.674390117s
plate-265, 2024-09-09T18:11:11.548155823Z, 2024-09-09T18:11:29.233523018Z, 17.685367195s
plate-836, 2024-09-09T18:11:15.566383652Z, 2024-09-09T18:11:30.24979395Z, 14.683410298s
plate-241, 2024-09-09T18:11:21.586788204Z, 2024-09-09T18:11:33.263087762Z, 11.676299558s
plate-673, 2024-09-09T18:11:08.543094318Z, 2024-09-09T18:11:33.2676155Z, 24.724521182s
plate-528, 2024-09-09T18:11:04.533925491Z, 2024-09-09T18:11:39.298069975Z, 34.764144484s
plate-767, 2024-09-09T18:11:37.660686984Z, 2024-09-09T18:11:39.305968255Z, 1.645281271s
plate-930, 2024-09-09T18:11:32.61399888Z, 2024-09-09T18:11:42.316517704Z, 9.702518824s
plate-983, 2024-09-09T18:11:28.608869786Z, 2024-09-09T18:11:46.323540453Z, 17.714670667s
plate-856, 2024-09-09T18:11:49.706903528Z, 2024-09-09T18:11:51.340817279Z, 1.633913751s
plate-648, 2024-09-09T18:11:34.624141685Z, 2024-09-09T18:11:52.35162935Z, 17.727487665s
plate-524, 2024-09-09T18:11:36.655285558Z, 2024-09-09T18:11:54.357997651Z, 17.702712093s
plate-580, 2024-09-09T18:11:54.723996204Z, 2024-09-09T18:11:58.365662227Z, 3.641666023s
plate-809, 2024-09-09T18:11:52.712902856Z, 2024-09-09T18:11:58.371717453Z, 5.658814597s
plate-939, 2024-09-09T18:11:44.684084441Z, 2024-09-09T18:11:58.390562893Z, 13.706478452s
plate-269, 2024-09-09T18:11:55.731618604Z, 2024-09-09T18:12:01.403339448Z, 5.671720844s
plate-891, 2024-09-09T18:11:40.66488686Z, 2024-09-09T18:12:01.435042622Z, 20.770155762s
plate-687, 2024-09-09T18:11:46.699857804Z, 2024-09-09T18:12:01.475817614Z, 14.77595981s
plate-388, 2024-09-09T18:11:15.557969444Z, 2024-09-09T18:12:02.530047114Z, 46.97207767s
plate-516, 2024-09-09T18:11:44.673502481Z, 2024-09-09T18:12:04.5387597Z, 19.865257219s
plate-17, 2024-09-09T18:11:03.520208138Z, 2024-09-09T18:12:07.560508158Z, 1m4.04030002s
plate-657, 2024-09-09T18:11:56.73604491Z, 2024-09-09T18:12:11.567434588Z, 14.831389678s
plate-674, 2024-09-09T18:12:07.805735501Z, 2024-09-09T18:12:13.579582301Z, 5.7738468s
plate-817, 2024-09-09T18:12:10.818844003Z, 2024-09-09T18:12:14.586196048Z, 3.767352045s
plate-761, 2024-09-09T18:12:04.769805005Z, 2024-09-09T18:12:16.597219013Z, 11.827414008s
plate-527, 2024-09-09T18:11:32.619125306Z, 2024-09-09T18:12:17.620259694Z, 45.001134388s
plate-726, 2024-09-09T18:12:12.823911008Z, 2024-09-09T18:12:18.64794941Z, 5.824038402s
plate-802, 2024-09-09T18:12:08.810834842Z, 2024-09-09T18:12:18.717305621Z, 9.906470779s
plate-462, 2024-09-09T18:11:59.744784341Z, 2024-09-09T18:12:20.768950493Z, 21.024166152s
plate-88, 2024-09-09T18:10:52.446284394Z, 2024-09-09T18:12:20.774403517Z, 1m28.328119123s
plate-92, 2024-09-09T18:12:21.877826384Z, 2024-09-09T18:12:23.786488106Z, 1.908661722s
plate-811, 2024-09-09T18:12:24.913804733Z, 2024-09-09T18:12:25.801257869Z, 887.453136ms
plate-704, 2024-09-09T18:12:19.855630948Z, 2024-09-09T18:12:26.833467871Z, 6.977836923s
plate-665, 2024-09-09T18:12:02.748788241Z, 2024-09-09T18:12:26.839260956Z, 24.090472715s
plate-298, 2024-09-09T18:11:28.60425363Z, 2024-09-09T18:12:29.86811601Z, 1m1.26386238s
plate-175, 2024-09-09T18:12:20.872288679Z, 2024-09-09T18:12:31.97015293Z, 11.097864251s
plate-89, 2024-09-09T18:12:17.845630307Z, 2024-09-09T18:12:36.00686876Z, 18.161238453s
plate-590, 2024-09-09T18:11:23.5901881Z, 2024-09-09T18:12:38.016725342Z, 1m14.426537242s
plate-949, 2024-09-09T18:12:20.867628856Z, 2024-09-09T18:12:39.021526959Z, 18.153898103s
plate-34, 2024-09-09T18:12:29.932852205Z, 2024-09-09T18:12:42.047400217Z, 12.114548012s
plate-9, 2024-09-09T18:12:27.918057397Z, 2024-09-09T18:12:44.056050953Z, 16.137993556s
plate-111, 2024-09-09T18:11:56.740832424Z, 2024-09-09T18:12:48.062195767Z, 51.321363343s
plate-386, 2024-09-09T18:12:39.979470865Z, 2024-09-09T18:12:50.071387164Z, 10.091916299s
plate-267, 2024-09-09T18:12:40.988344346Z, 2024-09-09T18:12:51.092397099Z, 10.104052753s
plate-137, 2024-09-09T18:12:50.022418528Z, 2024-09-09T18:12:59.119974679Z, 9.097556151s
plate-228, 2024-09-09T18:12:51.030581362Z, 2024-09-09T18:13:00.130047486Z, 9.099466124s
plate-533, 2024-09-09T18:12:54.049413226Z, 2024-09-09T18:13:02.174124571Z, 8.124711345s
plate-602, 2024-09-09T18:12:23.883795121Z, 2024-09-09T18:13:02.187751665Z, 38.303956544s
plate-891, 2024-09-09T18:12:16.833425547Z, 2024-09-09T18:13:05.164134282Z, 48.330708735s
plate-814, 2024-09-09T18:12:49.01724095Z, 2024-09-09T18:13:09.172695793Z, 20.155454843s
plate-291, 2024-09-09T18:12:53.041627781Z, 2024-09-09T18:13:10.178706684Z, 17.137078903s
plate-594, 2024-09-09T18:11:44.677702607Z, 2024-09-09T18:13:12.186319892Z, 1m27.508617285s
plate-20, 2024-09-09T18:12:53.034460078Z, 2024-09-09T18:13:16.195387191Z, 23.160927113s
plate-284, 2024-09-09T18:13:17.101343291Z, 2024-09-09T18:13:20.312992928Z, 3.211649637s
plate-195, 2024-09-09T18:13:12.070120239Z, 2024-09-09T18:13:22.323554634Z, 10.253434395s
plate-440, 2024-09-09T18:13:16.09248048Z, 2024-09-09T18:13:25.349886267Z, 9.257405787s
plate-488, 2024-09-09T18:13:07.06004078Z, 2024-09-09T18:13:26.411391528Z, 19.351350748s
plate-573, 2024-09-09T18:13:03.085002941Z, 2024-09-09T18:13:26.422292396Z, 23.337289455s
plate-329, 2024-09-09T18:12:31.969464037Z, 2024-09-09T18:13:28.436495515Z, 56.467031478s
plate-769, 2024-09-09T18:13:08.064492602Z, 2024-09-09T18:13:28.440139781Z, 20.375647179s
plate-939, 2024-09-09T18:13:16.085095725Z, 2024-09-09T18:13:30.534424674Z, 14.449328949s
plate-892, 2024-09-09T18:12:35.975351306Z, 2024-09-09T18:13:33.542144629Z, 57.566793323s
plate-232, 2024-09-09T18:13:25.152377751Z, 2024-09-09T18:13:36.591680171Z, 11.43930242s
plate-585, 2024-09-09T18:13:14.077242992Z, 2024-09-09T18:13:38.600390411Z, 24.523147419s
plate-658, 2024-09-09T18:13:35.370307694Z, 2024-09-09T18:13:40.60833472Z, 5.238027026s
plate-540, 2024-09-09T18:11:52.718750701Z, 2024-09-09T18:13:40.61405341Z, 1m47.895302709s
plate-838, 2024-09-09T18:10:29.380362527Z, 2024-09-09T18:13:41.634387586Z, 3m12.254025059s
plate-282, 2024-09-09T18:13:00.06922862Z, 2024-09-09T18:13:43.672881842Z, 43.603653222s
plate-414, 2024-09-09T18:12:47.013491293Z, 2024-09-09T18:13:44.685245625Z, 57.671754332s
plate-572, 2024-09-09T18:12:23.887827399Z, 2024-09-09T18:13:48.691576562Z, 1m24.803749163s
plate-639, 2024-09-09T18:12:40.984303644Z, 2024-09-09T18:13:49.697953477Z, 1m8.713649833s
plate-263, 2024-09-09T18:12:41.999292407Z, 2024-09-09T18:13:52.70607779Z, 1m10.706785383s
plate-826, 2024-09-09T18:13:50.444708995Z, 2024-09-09T18:13:57.877780082Z, 7.433071087s
plate-994, 2024-09-09T18:13:38.397467132Z, 2024-09-09T18:14:00.889936558Z, 22.492469426s
plate-734, 2024-09-09T18:12:43.009234664Z, 2024-09-09T18:14:05.904469358Z, 1m22.895234694s
plate-449, 2024-09-09T18:13:57.462751293Z, 2024-09-09T18:14:09.927296067Z, 12.464544774s
plate-885, 2024-09-09T18:14:01.47493165Z, 2024-09-09T18:14:11.935940582Z, 10.461008932s
plate-445, 2024-09-09T18:11:34.644083852Z, 2024-09-09T18:14:14.942831346Z, 2m40.298747494s
plate-34, 2024-09-09T18:13:46.416871468Z, 2024-09-09T18:14:17.950935543Z, 31.534064075s
plate-376, 2024-09-09T18:14:15.504309468Z, 2024-09-09T18:14:20.957376971Z, 5.453067503s
plate-207, 2024-09-09T18:13:28.310771326Z, 2024-09-09T18:14:21.96450445Z, 53.653733124s
plate-444, 2024-09-09T18:13:58.466913316Z, 2024-09-09T18:14:25.979309686Z, 27.51239637s
plate-911, 2024-09-09T18:13:27.29817428Z, 2024-09-09T18:14:26.986555811Z, 59.688381531s
plate-252, 2024-09-09T18:13:58.470468986Z, 2024-09-09T18:14:29.995638204Z, 31.525169218s
plate-454, 2024-09-09T18:10:48.433098361Z, 2024-09-09T18:14:34.001420444Z, 3m45.568322083s
plate-657, 2024-09-09T18:12:19.84997172Z, 2024-09-09T18:14:38.017448966Z, 2m18.167477246s
plate-895, 2024-09-09T18:14:24.524017616Z, 2024-09-09T18:14:39.023176381Z, 14.499158765s
plate-137, 2024-09-09T18:13:16.082157111Z, 2024-09-09T18:14:42.074136321Z, 1m25.99197921s
plate-29, 2024-09-09T18:11:36.651987331Z, 2024-09-09T18:14:46.104896316Z, 3m9.452908985s
plate-76, 2024-09-09T18:10:06.376365804Z, 2024-09-09T18:14:46.111457429Z, 4m39.735091625s
plate-956, 2024-09-09T18:13:41.403884028Z, 2024-09-09T18:14:46.121791002Z, 1m4.717906974s
plate-280, 2024-09-09T18:14:35.557890141Z, 2024-09-09T18:14:49.136218772Z, 13.578328631s
plate-354, 2024-09-09T18:14:29.539470199Z, 2024-09-09T18:14:56.147532159Z, 26.60806196s
plate-938, 2024-09-09T18:12:41.994562995Z, 2024-09-09T18:14:58.154235795Z, 2m16.1596728s
plate-680, 2024-09-09T18:13:34.323078136Z, 2024-09-09T18:14:59.163467389Z, 1m24.840389253s
plate-236, 2024-09-09T18:14:38.567113603Z, 2024-09-09T18:15:01.176822261Z, 22.609708658s
plate-802, 2024-09-09T18:13:57.459226546Z, 2024-09-09T18:15:03.200841356Z, 1m5.74161481s
plate-612, 2024-09-09T18:14:54.027942704Z, 2024-09-09T18:15:11.213132786Z, 17.185190082s
plate-947, 2024-09-09T18:14:52.022991623Z, 2024-09-09T18:15:15.220841374Z, 23.197849751s
plate-393, 2024-09-09T18:14:37.562993366Z, 2024-09-09T18:15:16.263802151Z, 38.700808785s
plate-49, 2024-09-09T18:14:57.03671431Z, 2024-09-09T18:15:19.285453082Z, 22.248738772s
plate-311, 2024-09-09T18:15:19.248680089Z, 2024-09-09T18:15:20.314667074Z, 1.065986985s
plate-181, 2024-09-09T18:15:10.105508726Z, 2024-09-09T18:15:23.333700595Z, 13.228191869s
plate-257, 2024-09-09T18:14:04.482880548Z, 2024-09-09T18:15:27.34433437Z, 1m22.861453822s
plate-501, 2024-09-09T18:15:13.116265064Z, 2024-09-09T18:15:31.351346904Z, 18.23508184s
plate-860, 2024-09-09T18:15:01.050815104Z, 2024-09-09T18:15:32.374495471Z, 31.323680367s
plate-56, 2024-09-09T18:13:52.450795999Z, 2024-09-09T18:15:33.389858229Z, 1m40.93906223s
plate-474, 2024-09-09T18:15:19.259466285Z, 2024-09-09T18:15:36.405345796Z, 17.145879511s
plate-479, 2024-09-09T18:15:19.228954395Z, 2024-09-09T18:15:36.432059807Z, 17.203105412s
plate-454, 2024-09-09T18:15:07.071512159Z, 2024-09-09T18:15:38.448071958Z, 31.376559799s
plate-411, 2024-09-09T18:15:24.280247725Z, 2024-09-09T18:15:40.455941436Z, 16.175693711s
plate-972, 2024-09-09T18:15:17.212614633Z, 2024-09-09T18:15:46.488183718Z, 29.275569085s
plate-193, 2024-09-09T18:15:43.346957192Z, 2024-09-09T18:15:47.497182061Z, 4.150224869s
plate-225, 2024-09-09T18:14:26.529086625Z, 2024-09-09T18:15:50.517320524Z, 1m23.988233899s
plate-660, 2024-09-09T18:14:42.576710596Z, 2024-09-09T18:15:53.526151639Z, 1m10.949441043s
plate-113, 2024-09-09T18:14:54.030512716Z, 2024-09-09T18:15:54.540414925Z, 1m0.509902209s
plate-271, 2024-09-09T18:15:36.327640189Z, 2024-09-09T18:15:56.549914053Z, 20.222273864s
plate-651, 2024-09-09T18:15:10.099461332Z, 2024-09-09T18:15:56.556416227Z, 46.456954895s
plate-573, 2024-09-09T18:14:07.492183425Z, 2024-09-09T18:15:58.569702988Z, 1m51.077519563s
plate-375, 2024-09-09T18:15:07.076832572Z, 2024-09-09T18:15:58.575423987Z, 51.498591415s
plate-508, 2024-09-09T18:15:19.218891018Z, 2024-09-09T18:16:01.592054995Z, 42.373163977s
plate-630, 2024-09-09T18:15:54.433838149Z, 2024-09-09T18:16:05.601660162Z, 11.167822013s
plate-595, 2024-09-09T18:13:38.394262888Z, 2024-09-09T18:16:09.609818628Z, 2m31.21555574s
plate-440, 2024-09-09T18:13:16.09248048Z, 2024-09-09T18:16:10.616758573Z, 2m54.524278093s
plate-403, 2024-09-09T18:15:49.374381143Z, 2024-09-09T18:16:10.627030872Z, 21.252649729s
plate-219, 2024-09-09T18:14:59.040893072Z, 2024-09-09T18:16:13.635865866Z, 1m14.594972794s
plate-953, 2024-09-09T18:16:00.443193843Z, 2024-09-09T18:16:14.644470652Z, 14.201276809s
plate-270, 2024-09-09T18:13:45.410417563Z, 2024-09-09T18:16:17.649528057Z, 2m32.239110494s
plate-290, 2024-09-09T18:15:28.289383887Z, 2024-09-09T18:16:21.670585606Z, 53.381201719s
plate-300, 2024-09-09T18:15:56.436956825Z, 2024-09-09T18:16:21.676198363Z, 25.239241538s
plate-750, 2024-09-09T18:11:20.582153296Z, 2024-09-09T18:16:24.685706935Z, 5m4.103553639s
plate-18, 2024-09-09T18:14:24.520237095Z, 2024-09-09T18:16:24.691425677Z, 2m0.171188582s
plate-104, 2024-09-09T18:16:08.470012264Z, 2024-09-09T18:16:27.702934871Z, 19.232922607s
plate-488, 2024-09-09T18:13:07.06004078Z, 2024-09-09T18:16:29.710030182Z, 3m22.649989402s
plate-138, 2024-09-09T18:14:49.01878559Z, 2024-09-09T18:16:33.715522013Z, 1m44.696736423s
plate-874, 2024-09-09T18:13:32.317021495Z, 2024-09-09T18:16:34.722966253Z, 3m2.405944758s
plate-788, 2024-09-09T18:15:07.082675404Z, 2024-09-09T18:16:36.737978669Z, 1m29.655303265s
plate-187, 2024-09-09T18:15:32.306412357Z, 2024-09-09T18:16:39.745416738Z, 1m7.439004381s
plate-859, 2024-09-09T18:15:28.293548688Z, 2024-09-09T18:16:39.750596562Z, 1m11.457047874s
plate-515, 2024-09-09T18:15:53.429230602Z, 2024-09-09T18:16:42.762122676Z, 49.332892074s
plate-841, 2024-09-09T18:16:41.586872259Z, 2024-09-09T18:16:44.769817026Z, 3.182944767s
plate-236, 2024-09-09T18:15:13.120115799Z, 2024-09-09T18:16:45.777752676Z, 1m32.657636877s
plate-284, 2024-09-09T18:13:17.101343291Z, 2024-09-09T18:16:49.784912258Z, 3m32.683568967s
plate-592, 2024-09-09T18:15:04.068040568Z, 2024-09-09T18:16:52.789801571Z, 1m48.721761003s
plate-320, 2024-09-09T18:16:48.617530092Z, 2024-09-09T18:17:01.80786422Z, 13.190334128s
plate-269, 2024-09-09T18:16:25.544082321Z, 2024-09-09T18:17:01.813300667Z, 36.269218346s
plate-337, 2024-09-09T18:13:49.422917382Z, 2024-09-09T18:17:06.843892203Z, 3m17.420974821s
plate-235, 2024-09-09T18:14:38.57093263Z, 2024-09-09T18:17:06.848659739Z, 2m28.277727109s
plate-501, 2024-09-09T18:16:31.556065669Z, 2024-09-09T18:17:09.86137661Z, 38.305310941s
plate-444, 2024-09-09T18:16:50.622834005Z, 2024-09-09T18:17:09.866407044Z, 19.243573039s
plate-360, 2024-09-09T18:17:08.742133173Z, 2024-09-09T18:17:12.879065815Z, 4.136932642s
plate-483, 2024-09-09T18:16:27.550383593Z, 2024-09-09T18:17:12.884121091Z, 45.333737498s
plate-630, 2024-09-09T18:15:54.433838149Z, 2024-09-09T18:17:12.897585896Z, 1m18.463747747s
plate-518, 2024-09-09T18:17:11.747052766Z, 2024-09-09T18:17:13.903435286Z, 2.15638252s
plate-169, 2024-09-09T18:17:03.687746455Z, 2024-09-09T18:17:16.915865583Z, 13.228119128s
plate-934, 2024-09-09T18:14:46.804967152Z, 2024-09-09T18:17:17.922336627Z, 2m31.117369475s
plate-86, 2024-09-09T18:16:56.643896887Z, 2024-09-09T18:17:22.941498992Z, 26.297602105s
plate-771, 2024-09-09T18:16:44.601883603Z, 2024-09-09T18:17:26.949591274Z, 42.347707671s
plate-603, 2024-09-09T18:13:21.143917162Z, 2024-09-09T18:17:30.956662056Z, 4m9.812744894s
plate-374, 2024-09-09T18:14:11.497931949Z, 2024-09-09T18:17:31.963955951Z, 3m20.466024002s
plate-487, 2024-09-09T18:15:41.338024927Z, 2024-09-09T18:17:37.999449042Z, 1m56.661424115s
plate-873, 2024-09-09T18:17:02.66844129Z, 2024-09-09T18:17:40.006993636Z, 37.338552346s
plate-680, 2024-09-09T18:17:13.753338852Z, 2024-09-09T18:17:44.020541315Z, 30.267202463s
plate-714, 2024-09-09T18:16:19.522282922Z, 2024-09-09T18:17:46.028334542Z, 1m26.50605162s
plate-522, 2024-09-09T18:16:15.517169945Z, 2024-09-09T18:17:54.045534094Z, 1m38.528364149s
plate-63, 2024-09-09T18:16:08.495511164Z, 2024-09-09T18:17:56.056969906Z, 1m47.561458742s
plate-609, 2024-09-09T18:15:11.110434457Z, 2024-09-09T18:17:59.069366195Z, 2m47.958931738s
plate-73, 2024-09-09T18:17:42.821756072Z, 2024-09-09T18:17:59.074410991Z, 16.252654919s
plate-874, 2024-09-09T18:17:52.848041371Z, 2024-09-09T18:17:59.083124587Z, 6.235083216s
plate-199, 2024-09-09T18:17:22.769319503Z, 2024-09-09T18:18:03.117718264Z, 40.348398761s
plate-482, 2024-09-09T18:15:48.362036241Z, 2024-09-09T18:18:06.12427336Z, 2m17.762237119s
plate-596, 2024-09-09T18:17:36.799034921Z, 2024-09-09T18:18:07.148852266Z, 30.349817345s
plate-820, 2024-09-09T18:17:39.816243052Z, 2024-09-09T18:18:11.160767106Z, 31.344524054s
plate-140, 2024-09-09T18:17:45.828796677Z, 2024-09-09T18:18:14.170065668Z, 28.341268991s
plate-513, 2024-09-09T18:17:28.782338788Z, 2024-09-09T18:18:15.17655197Z, 46.394213182s
plate-573, 2024-09-09T18:16:41.579768378Z, 2024-09-09T18:18:19.18430216Z, 1m37.604533782s
plate-229, 2024-09-09T18:15:20.265433377Z, 2024-09-09T18:18:21.192739383Z, 3m0.927306006s
plate-354, 2024-09-09T18:14:29.539470199Z, 2024-09-09T18:18:23.199598695Z, 3m53.660128496s
plate-369, 2024-09-09T18:17:56.857993391Z, 2024-09-09T18:18:26.205040143Z, 29.347046752s
plate-560, 2024-09-09T18:17:15.758060405Z, 2024-09-09T18:18:32.221676456Z, 1m16.463616051s
plate-999, 2024-09-09T18:16:46.607595729Z, 2024-09-09T18:18:32.226439321Z, 1m45.618843592s
plate-200, 2024-09-09T18:17:51.843206041Z, 2024-09-09T18:18:33.23289421Z, 41.389688169s
plate-615, 2024-09-09T18:15:51.419993521Z, 2024-09-09T18:18:34.24730669Z, 2m42.827313169s
plate-866, 2024-09-09T18:17:55.853092137Z, 2024-09-09T18:18:36.278520196Z, 40.425428059s
plate-627, 2024-09-09T18:15:40.333173445Z, 2024-09-09T18:18:38.285325846Z, 2m57.952152401s
plate-146, 2024-09-09T18:15:35.320919366Z, 2024-09-09T18:18:43.296856768Z, 3m7.975937402s
plate-371, 2024-09-09T18:16:10.508223799Z, 2024-09-09T18:18:44.302974374Z, 2m33.794750575s
plate-629, 2024-09-09T18:16:57.648585858Z, 2024-09-09T18:18:44.308385878Z, 1m46.65980002s
plate-158, 2024-09-09T18:18:23.93455339Z, 2024-09-09T18:18:47.317514969Z, 23.382961579s
plate-831, 2024-09-09T18:16:22.528806914Z, 2024-09-09T18:18:50.323731156Z, 2m27.794924242s
plate-569, 2024-09-09T18:17:56.863847377Z, 2024-09-09T18:18:53.330514882Z, 56.466667505s
plate-930, 2024-09-09T18:18:30.95677847Z, 2024-09-09T18:18:57.338421802Z, 26.381643332s
plate-638, 2024-09-09T18:15:07.06675695Z, 2024-09-09T18:19:01.345584533Z, 3m54.278827583s
plate-23, 2024-09-09T18:18:36.968331373Z, 2024-09-09T18:19:05.358235078Z, 28.389903705s
plate-928, 2024-09-09T18:14:18.510105106Z, 2024-09-09T18:19:10.370632414Z, 4m51.860527308s
plate-112, 2024-09-09T18:16:35.565570958Z, 2024-09-09T18:19:13.378464071Z, 2m37.812893113s
plate-329, 2024-09-09T18:12:31.969464037Z, 2024-09-09T18:19:17.384347234Z, 6m45.414883197s
plate-233, 2024-09-09T18:19:17.129250179Z, 2024-09-09T18:19:18.390008922Z, 1.260758743s
plate-306, 2024-09-09T18:18:00.8691852Z, 2024-09-09T18:19:18.397120172Z, 1m17.527934972s
plate-46, 2024-09-09T18:18:14.919624491Z, 2024-09-09T18:19:18.401597394Z, 1m3.481972903s
plate-703, 2024-09-09T18:14:34.551886893Z, 2024-09-09T18:19:21.412049381Z, 4m46.860162488s
plate-562, 2024-09-09T18:18:10.909711068Z, 2024-09-09T18:19:24.420499866Z, 1m13.510788798s
plate-550, 2024-09-09T18:16:54.629822954Z, 2024-09-09T18:19:25.427865671Z, 2m30.798042717s
plate-271, 2024-09-09T18:16:07.457154914Z, 2024-09-09T18:19:27.43440078Z, 3m19.977245866s
plate-411, 2024-09-09T18:15:24.280247725Z, 2024-09-09T18:19:28.443048194Z, 4m4.162800469s
plate-603, 2024-09-09T18:19:29.183256632Z, 2024-09-09T18:19:30.447629617Z, 1.264372985s
plate-818, 2024-09-09T18:19:31.187431234Z, 2024-09-09T18:19:34.453771691Z, 3.266340457s
plate-183, 2024-09-09T18:16:04.449237071Z, 2024-09-09T18:19:39.464872283Z, 3m35.015635212s
plate-641, 2024-09-09T18:19:32.192541263Z, 2024-09-09T18:19:41.473316243Z, 9.28077498s
plate-87, 2024-09-09T18:18:02.886855947Z, 2024-09-09T18:19:44.485508861Z, 1m41.598652914s
plate-863, 2024-09-09T18:16:41.5761275Z, 2024-09-09T18:19:44.491501785Z, 3m2.915374285s
plate-615, 2024-09-09T18:15:51.419993521Z, 2024-09-09T18:19:48.505779892Z, 3m57.085786371s
plate-261, 2024-09-09T18:17:18.763280261Z, 2024-09-09T18:19:55.515186461Z, 2m36.7519062s
plate-869, 2024-09-09T18:19:07.101483896Z, 2024-09-09T18:19:55.525214182Z, 48.423730286s
plate-239, 2024-09-09T18:18:06.892171951Z, 2024-09-09T18:19:55.538058774Z, 1m48.645886823s
plate-765, 2024-09-09T18:17:38.810953058Z, 2024-09-09T18:19:55.549285682Z, 2m16.738332624s
plate-211, 2024-09-09T18:14:30.544952407Z, 2024-09-09T18:19:57.568383439Z, 5m27.023431032s
plate-938, 2024-09-09T18:17:07.737165172Z, 2024-09-09T18:20:00.577921359Z, 2m52.840756187s
plate-901, 2024-09-09T18:18:00.873840193Z, 2024-09-09T18:20:00.593569553Z, 1m59.71972936s
plate-780, 2024-09-09T18:17:25.776211329Z, 2024-09-09T18:20:01.621223345Z, 2m35.845012016s
plate-134, 2024-09-09T18:19:04.091756252Z, 2024-09-09T18:20:01.627673453Z, 57.535917201s
plate-514, 2024-09-09T18:18:40.973729286Z, 2024-09-09T18:20:05.63549047Z, 1m24.661761184s
plate-360, 2024-09-09T18:18:26.952514446Z, 2024-09-09T18:20:07.644626993Z, 1m40.692112547s
plate-26, 2024-09-09T18:15:41.343175255Z, 2024-09-09T18:20:08.668678183Z, 4m27.325502928s
plate-599, 2024-09-09T18:19:20.151868469Z, 2024-09-09T18:20:14.681617041Z, 54.529748572s
plate-646, 2024-09-09T18:20:14.297769535Z, 2024-09-09T18:20:15.687259335Z, 1.3894898s
plate-960, 2024-09-09T18:19:25.167328505Z, 2024-09-09T18:20:19.693704542Z, 54.526376037s
plate-768, 2024-09-09T18:20:10.290975901Z, 2024-09-09T18:20:23.703030889Z, 13.412054988s
